Name,Critic_Score,cluster
The Liar Princess and the Blind Prince,0.0,49.0
SteamWorld Dig 2,0.0,49.0
Rad Rodgers,0.0,49.0
Runbow,0.0,49.0
Kao the Kangaroo Round 2,0.0,49.0
Ratchet & Clank Collection,0.0,49.0
Kao the Kangaroo Round 2,0.0,49.0
Wall-E,0.0,49.0
The Peanuts Movie: Snoopy's Grand Adventure,0.0,49.0
Mega Man X Legacy Collection 1,0.0,49.0
Mega Man X Legacy Collection 1,0.0,49.0
Malice,0.0,49.0
Flashback,0.0,49.0
Strider (2014),0.0,49.0
Candle: The Power of the Flame,0.0,49.0
Mega Man X Legacy Collection 2,0.0,49.0
The Peanuts Movie: Snoopy's Grand Adventure,0.0,49.0
LocoRoco Remastered,0.0,49.0
SteamWorld Dig 2,0.0,49.0
The Liar Princess and the Blind Prince,0.0,49.0
Super Putty Squad,0.0,49.0
Teslagrad,0.0,49.0
Mega Man X Legacy Collection 2,0.0,49.0
Super Meat Boy,0.0,49.0
Teslagrad,0.0,49.0
The Peanuts Movie: Snoopy's Grand Adventure,0.0,49.0
Crash Bandicoot N. Sane Trilogy,0.0,49.0
Strider (2014),0.0,49.0
Teslagrad,0.0,49.0
Ratchet & Clank: Tools of Destruction and Ratchet & Clank: A Crack in Time,0.0,49.0
Rayman Legends,0.0,49.0
Disney Epic Mickey 2: The Power of Two,0.0,49.0
6180 the moon,0.0,49.0
6180 the moon,0.0,49.0
A Hat in Time,0.0,49.0
A.R.E.S. Extinction Agenda EX,0.0,49.0
Agent Hugo: Hula Holiday,0.0,49.0
Agent Hugo: Hula Holiday,0.0,49.0
Agent Hugo: Hula Holiday,0.0,49.0
Agent Hugo: Lemoon Twist,0.0,49.0
Agent Hugo: Lemoon Twist,0.0,49.0
Agent Hugo: Lemoon Twist,0.0,49.0
Akane the Kunoichi,0.0,49.0
Akane the Kunoichi,0.0,49.0
Akane the Kunoichi,0.0,49.0
Amazing Princess Sarah,0.0,49.0
Amazing Princess Sarah,0.0,49.0
Ancients of Ooga,0.0,49.0
Ancients of Ooga - The Forgotten Chapters,0.0,49.0
Ancients of Ooga - The Forgotten Chapters,0.0,49.0
Animaniacs: The Great Edgar Hunt,0.0,49.0
Animaniacs: The Great Edgar Hunt,0.0,49.0
Antipole,0.0,49.0
Antipole,0.0,49.0
Ape Escape 2,0.0,49.0
Aritana and the Harpy's Feather,0.0,49.0
Aritana and the Harpy's Feather,0.0,49.0
Bard to the Future,0.0,49.0
Bard to the Future,0.0,49.0
Bard to the Future,0.0,49.0
BattleBlock Theater,0.0,49.0
BattleBlock Theater,0.0,49.0
Ben 10 Alien Force: The Rise of Hex,0.0,49.0
Ben 10 Alien Force: The Rise of Hex,0.0,49.0
Ben 10 Ultimate Alien: Cosmic Destruction,0.0,49.0
Blackhole,0.0,49.0
Blackhole,0.0,49.0
Blackhole,0.0,49.0
Capsized,0.0,49.0
Cave Story,0.0,49.0
Cave Story,0.0,49.0
Chubbins,0.0,49.0
CID The Dummy,0.0,49.0
CID The Dummy,0.0,49.0
Clover: A Curious Tale,0.0,49.0
Clover: A Curious Tale,0.0,49.0
Dark Void Zero,0.0,49.0
de Blob,0.0,49.0
Disney's Donald Duck: Goin' Quackers,0.0,49.0
Disney's Donald Duck: Goin' Quackers,0.0,49.0
Dragon's Lair 3D: Return to the Lair,0.0,49.0
Dragon's Lair 3D: Return to the Lair,0.0,49.0
Dust: An Elysian Tail,0.0,49.0
Dust: An Elysian Tail,0.0,49.0
Dust: An Elysian Tail,0.0,49.0
Dust: An Elysian Tail,0.0,49.0
"Ed, Edd n Eddy: The Mis-Edventures",0.0,49.0
Freedom Planet,0.0,49.0
Funk of Titans,0.0,49.0
Furry Legends,0.0,49.0
Furry Legends,0.0,49.0
George of the Jungle and the Search for the Secret,0.0,49.0
Ginger: Beyond the Crystal,0.0,49.0
Grow Home,0.0,49.0
Hudson Selection Vol. 3: PC Genjin,0.0,49.0
Hudson Selection Vol. 3: PC Genjin,0.0,49.0
I-Ninja,0.0,49.0
Inside,0.0,49.0
Jak and Daxter: The Precursor Legacy,0.0,49.0
Kalimba,0.0,49.0
Kao the Kangaroo Round 2,0.0,49.0
Kung Fu Panda,0.0,49.0
La-Mulana,0.0,49.0
La-Mulana 2,0.0,49.0
Lemony Snicket's A Series of Unfortunate Events,0.0,49.0
LIMBO,0.0,49.0
LIMBO,0.0,49.0
LIMBO,0.0,49.0
LIMBO,0.0,49.0
LittleBigPlanet 2: Special Edition,0.0,49.0
Max & the Magic Marker,0.0,49.0
Mighty No. 9,0.0,49.0
Mighty No. 9,0.0,49.0
Mighty No. 9,0.0,49.0
Mighty No. 9,0.0,49.0
Mighty No. 9,0.0,49.0
Mighty No. 9,0.0,49.0
Mirror's Edge,0.0,49.0
Ms. 'Splosion Man,0.0,49.0
Ms. 'Splosion Man,0.0,49.0
Murasaki Baby,0.0,49.0
NyxQuest: Kindred Spirits,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Abe's Oddysee New N' Tasty!,0.0,49.0
Oddworld: Munch's Oddysee,0.0,49.0
Oddworld: Munch's Oddysee,0.0,49.0
Ori and the Blind Forest,0.0,49.0
PAC-MAN and the Ghostly Adventures,0.0,49.0
Psychonauts,0.0,49.0
Ratchet & Clank: Going Mobile,0.0,49.0
Red Goddess: Inner World,0.0,49.0
Red Goddess: Inner World,0.0,49.0
Runbow,0.0,49.0
Shantae and the Pirate's Curse,0.0,49.0
Shantae: Half-Genie Hero,0.0,49.0
Shantae: Half-Genie Hero,0.0,49.0
Shantae: Half-Genie Hero,0.0,49.0
Shantae: Half-Genie Hero,0.0,49.0
Shiftlings,0.0,49.0
Shiftlings,0.0,49.0
Shiftlings,0.0,49.0
Shiftlings,0.0,49.0
Shovel Knight,0.0,49.0
Shovel Knight,0.0,49.0
Shovel Knight,0.0,49.0
Shovel Knight,0.0,49.0
Shrek: Forever After,0.0,49.0
Sonic Unleashed,0.0,49.0
Space Chimps,0.0,49.0
SpongeBob SquarePants: Battle for Bikini Bottom,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
Strider (2014),0.0,49.0
Strider (2014),0.0,49.0
Super Lucky's Tale,0.0,49.0
Super Meat Boy,0.0,49.0
Super Meat Boy Forever,0.0,49.0
Super Meat Boy Forever,0.0,49.0
Tembo the Badass Elephant,0.0,49.0
Tembo the Badass Elephant,0.0,49.0
Tembo the Badass Elephant,0.0,49.0
Teslagrad,0.0,49.0
Teslagrad,0.0,49.0
The Last Tinker: City of Colors,0.0,49.0
The Swindle,0.0,49.0
The Tale of Despereaux,0.0,49.0
Tigger's Honey Hunt,0.0,49.0
Tobe's Vertical Adventure,0.0,49.0
Tuffy the Corgi and the Tower of Bones,0.0,49.0
Unravel,0.0,49.0
Unravel,0.0,49.0
Unravel,0.0,49.0
VVVVVV,0.0,49.0
Wallace & Gromit in Project Zoo,0.0,49.0
Wik & The Fable of Souls,0.0,49.0
Wonder Boy: The Dragon's Trap (Remake),0.0,49.0
Wonder Boy: The Dragon's Trap (Remake),0.0,49.0
Wonder Boy: The Dragon's Trap (Remake),0.0,49.0
Wonder Boy: The Dragon's Trap (Remake),0.0,49.0
Wondership Q,0.0,49.0
Yooka-Laylee,0.0,49.0
Yooka-Laylee,0.0,49.0
Yooka-Laylee,0.0,49.0
36 Fragments of Midnight,0.0,49.0
A Hat in Time,0.0,49.0
A Hat in Time,0.0,49.0
A Robot Named Fight!,0.0,49.0
A.R.E.S. Extinction Agenda EX,0.0,49.0
Alteric,0.0,49.0
Arcade Archives: Crazy Climber,0.0,49.0
Arcade Archives: Vs. Super Mario Bros.,0.0,49.0
Aritana and the Harpy's Feather,0.0,49.0
Binaries,0.0,49.0
Blackhole: Complete Edition,0.0,49.0
Blackhole: Complete Edition,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bloodstained: Curse of the Moon,0.0,49.0
Bound,0.0,49.0
Brawl,0.0,49.0
Bubsy: The Woolies Strike Back,0.0,49.0
Castle of Heart,0.0,49.0
Caveman Warriors,0.0,49.0
Celeste,0.0,49.0
Celeste,0.0,49.0
Celeste,0.0,49.0
de Blob,0.0,49.0
de Blob,0.0,49.0
de Blob,0.0,49.0
de Blob 2,0.0,49.0
Death's Gambit,0.0,49.0
Deep Ones,0.0,49.0
Dust: An Elysian Tail,0.0,49.0
Elliot Quest,0.0,49.0
Embers of Mirrim,0.0,49.0
Flashback,0.0,49.0
Flat Heroes,0.0,49.0
Flinthook,0.0,49.0
Freedom Planet,0.0,49.0
Freedom Planet,0.0,49.0
Freedom Planet,0.0,49.0
Freedom Planet,0.0,49.0
Ghost Parade,0.0,49.0
Ghost Parade,0.0,49.0
Ghost Parade,0.0,49.0
Ginger: Beyond the Crystal,0.0,49.0
Halloween Forever,0.0,49.0
Hob: The Definitive Edition,0.0,49.0
Human: Fall Flat,0.0,49.0
Jak 3,0.0,49.0
Jak and Daxter: The Precursor Legacy,0.0,49.0
Jak II,0.0,49.0
Joggernauts,0.0,49.0
Joggernauts,0.0,49.0
Kalimba,0.0,49.0
Kid Tripp,0.0,49.0
Knight Terrors,0.0,49.0
La-Mulana 2,0.0,49.0
La-Mulana 2,0.0,49.0
La-Mulana 2,0.0,49.0
LittleBigPlanet PS Vita: Marvel Super Hero Edition,0.0,49.0
LocoRoco 2 Remastered,0.0,49.0
Mecho Tales,0.0,49.0
Momodora: Reverie Under the Moonlight,0.0,49.0
Monster Boy and the Cursed Kingdom,0.0,49.0
Mutant Mudds Collection,0.0,49.0
Nefarious,0.0,49.0
New Super Mario Bros. U Deluxe,0.0,49.0
Ori and the Blind Forest,0.0,49.0
Ori and the Blind Forest: Definitive Edition,0.0,49.0
Ori and the Will of the Wisps,0.0,49.0
Ori and the Will of the Wisps,0.0,49.0
Owlboy,0.0,49.0
Owlboy,0.0,49.0
Paw Patrol on a Roll,0.0,49.0
Paw Patrol on a Roll,0.0,49.0
Putty Pals,0.0,49.0
Rad Rodgers,0.0,49.0
Rad Rodgers Radical Edition,0.0,49.0
RIVE: Ultimate Edition,0.0,49.0
Runbow,0.0,49.0
Sausage Sports Club,0.0,49.0
Save me Mr Tako: Tasukete Tako-San,0.0,49.0
SEGA Ages: Alex Kidd in Miracle World,0.0,49.0
SEGA Ages: Sonic the Hedgehog,0.0,49.0
Shadow Bug,0.0,49.0
Shantae and the Pirate's Curse,0.0,49.0
Shantae and the Pirate's Curse,0.0,49.0
Shiftlings - Enhanced Edition,0.0,49.0
Shovel Knight: Treasure Trove,0.0,49.0
Shu,0.0,49.0
Slime-san,0.0,49.0
Sling Ming,0.0,49.0
Splasher,0.0,49.0
SteamWorld Dig 2,0.0,49.0
SteamWorld Dig 2,0.0,49.0
SteamWorld Dig 2,0.0,49.0
SteamWorld Dig 2,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
SteamWorld Dig: A Fistful of Dirt,0.0,49.0
Stick It To The Man,0.0,49.0
Super Chariot,0.0,49.0
Super Mario Maker 2,0.0,49.0
Super Meat Boy,0.0,49.0
Super Meat Boy Forever,0.0,49.0
Super Meat Boy Forever,0.0,49.0
Super Meat Boy Forever,0.0,49.0
Super One More Jump,0.0,49.0
Super Skull Smash GO! 2 Turbo,0.0,49.0
Super Skull Smash GO! 2 Turbo,0.0,49.0
Super Skull Smash GO! 2 Turbo,0.0,49.0
Superola and the Lost Burgers,0.0,49.0
Teslagrad,0.0,49.0
The Messenger,0.0,49.0
The Swindle,0.0,49.0
ToeJam & Earl: Back in the Groove,0.0,49.0
Trine 2: Complete Story,0.0,49.0
TurtlePop : Journey to Freedom,0.0,49.0
Twin Robots Ultimate Edition,0.0,49.0
Umihara Kawase Fresh!,0.0,49.0
Unravel Two,0.0,49.0
Unravel Two,0.0,49.0
Unravel Two,0.0,49.0
Unravel Two,0.0,49.0
Unravel Yarny Bundle,0.0,49.0
Unravel Yarny Bundle,0.0,49.0
Uurnog Uurnlimited,0.0,49.0
Voodoo Vince: Remastered,0.0,49.0
Voodoo Vince: Remastered,0.0,49.0
VVVVVV,0.0,49.0
Wondership Q,0.0,49.0
Xenon Valkyrie+,0.0,49.0
Xenon Valkyrie+,0.0,49.0
Xenon Valkyrie+,0.0,49.0
Xenon Valkyrie+,0.0,49.0
Xenon Valkyrie+,0.0,49.0
Yooka-Laylee,0.0,49.0
Dragon Quest XI: Echoes of an Elusive Age,10.0,48.0
Chrono Cross,9.7,48.0
Final Fantasy VII,9.6,48.0
Chrono Trigger,9.5,48.0
Final Fantasy III (SNES),9.5,48.0
Super Mario RPG: Legend of the Seven Stars,9.5,48.0
Final Fantasy VIII,9.4,48.0
Star Wars: Knights of the Old Republic,9.4,48.0
The Elder Scrolls IV: Oblivion,9.3,48.0
Vagrant Story,9.3,48.0
Final Fantasy IX,9.2,48.0
The Elder Scrolls IV: Oblivion,9.2,48.0
Chrono Trigger,9.2,48.0
Final Fantasy Chronicles,9.2,48.0
The Elder Scrolls IV: Oblivion,9.2,48.0
Demon's Souls,9.1,48.0
Paper Mario,9.1,48.0
Dark Souls,9.1,48.0
Ogre Battle 64: Person of Lordly Caliber,9.1,48.0
Final Fantasy X,9.0,48.0
Dark Souls,9.0,48.0
Paper Mario: The Thousand-Year Door,9.0,48.0
Jade Empire,9.0,48.0
Disgaea 5 Complete,9.0,48.0
Paper Mario,9.0,48.0
Final Fantasy Tactics: The War of the Lions,9.0,48.0
Final Fantasy XI: Treasures of Aht Urhgan,9.0,48.0
Final Fantasy XI: Treasures of Aht Urhgan,9.0,48.0
Ogre Battle 64: Person of Lordly Caliber,9.0,48.0
Phantasy Star IV,9.0,48.0
The Elder Scrolls IV: Oblivion - Game of the Year Edition,9.0,48.0
Final Fantasy Tactics: The War of the Lions,8.9,48.0
Shin Megami Tensei: Persona 3 Portable,8.9,48.0
Phantasy Star Online,8.9,48.0
The Elder Scrolls IV: Shivering Isles,8.9,48.0
Lunar: Eternal Blue,8.9,48.0
Shin Megami Tensei: Persona 3 Portable,8.9,48.0
Chrono Trigger,8.8,48.0
Dark Souls: Remastered,8.8,48.0
Lunar: The Silver Star,8.8,48.0
Ni no Kuni II: Revenant Kingdom,8.7,48.0
Monster Hunter 3 Ultimate,8.7,48.0
Shin Megami Tensei: Persona 3,8.7,48.0
Disgaea: Afternoon of Darkness,8.7,48.0
Neverwinter Nights,8.7,48.0
The Elder Scrolls III: Morrowind,8.7,48.0
Disgaea: Afternoon of Darkness,8.7,48.0
Fable,8.6,48.0
Dark Cloud 2,8.6,48.0
Fire Emblem: Path of Radiance,8.6,48.0
Skies of Arcadia Legends,8.6,48.0
Valkyria Chronicles 4,8.6,48.0
Breath of Fire II,8.6,48.0
The Elder Scrolls III: Bloodmoon,8.6,48.0
The Elder Scrolls IV: Knights of the Nine,8.6,48.0
The Elder Scrolls IV: Shivering Isles,8.6,48.0
Vay,8.6,48.0
Kingdom Hearts,8.5,48.0
Final Fantasy,8.5,48.0
Suikoden II,8.5,48.0
The Elder Scrolls IV: Oblivion - Game of the Year Edition,8.5,48.0
Ni no Kuni II: Revenant Kingdom,8.5,48.0
The Elder Scrolls IV: Oblivion - Game of the Year Edition,8.5,48.0
Faxanadu,8.5,48.0
Final Fantasy,8.5,48.0
The Legend of Heroes: Trails in the Sky the 3rd,8.5,48.0
Brave Fencer Musashi,8.4,48.0
Final Fantasy VII,8.4,48.0
Valkyria Chronicles,8.4,48.0
Breath of Fire IV,8.4,48.0
Jeanne d'Arc,8.4,48.0
Final Fantasy XI: Online,8.4,48.0
Neverwinter Nights: Hordes of the Underdark,8.4,48.0
The Elder Scrolls: Chapter II: Daggerfall,8.4,48.0
"Pokemon: Let's Go, Pikachu!",8.3,48.0
The Elder Scrolls V: Skyrim Special Edition,8.3,48.0
"Pokemon: Let's Go, Eevee!",8.3,48.0
The Elder Scrolls III: Morrowind Game of the Year Edition,8.3,48.0
Rogue Galaxy,8.3,48.0
Dragon Age Origins: Awakening,8.3,48.0
Breath of Fire II,8.3,48.0
Dragon Age Origins: Awakening,8.3,48.0
Dragon Age Origins: Awakening,8.3,48.0
Final Fantasy Origins,8.3,48.0
The Elder Scrolls III: Morrowind,8.2,48.0
Bloodborne,8.2,48.0
Dark Cloud,8.2,48.0
Xenoblade Chronicles 2,8.2,48.0
Harvest Moon: A Wonderful Life,8.2,48.0
Fire Emblem: Shadow Dragon,8.2,48.0
Suikoden,8.2,48.0
Phantasy Star Online Episode I & II,8.2,48.0
Baten Kaitos: Eternal Wings and the Lost Ocean,8.2,48.0
Mana Khemia 2: Fall of Alchemy,8.2,48.0
Ys: The Oath in Felghana,8.2,48.0
Phantasy Star Online Episode I & II,8.2,48.0
Final Fantasy XI: Online,8.2,48.0
Fallout 3: Point Lookout,8.2,48.0
Ys: The Oath in Felghana,8.2,48.0
Final Fantasy XV,8.1,48.0
Crisis Core: Final Fantasy VII,8.1,48.0
Final Fantasy XIII,8.1,48.0
The Elder Scrolls V: Skyrim Special Edition,8.1,48.0
Octopath Traveler,8.1,48.0
Xenoblade Chronicles X,8.1,48.0
Disgaea 2: Dark Hero Days,8.1,48.0
The Legend of Heroes: Trails in the Sky,8.1,48.0
Disgaea 2: Dark Hero Days,8.1,48.0
Final Fantasy XIII,8.0,48.0
SaGa Frontier,8.0,48.0
Dragon Age II,8.0,48.0
Final Fantasy VIII,8.0,48.0
Tokyo Mirage Sessions #FE,8.0,48.0
Tales of Eternia,8.0,48.0
Dragon Quest Builders: Revive Alefgard,8.0,48.0
Z.H.P. Unlosing Ranger vs Darkdeath Evilman,8.0,48.0
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,8.0,48.0
Dark Souls: Remastered,8.0,48.0
Disgaea 1 Complete,8.0,48.0
Summoner: A Goddess Reborn,8.0,48.0
Dragon Age Origins: The Stone Prisoner,8.0,48.0
Dragon Age Origins: The Stone Prisoner,8.0,48.0
Dragon Age Origins: The Stone Prisoner,8.0,48.0
Fallout 3: Point Lookout,8.0,48.0
Final Fantasy II (SNES),8.0,48.0
Phantasy Star II,8.0,48.0
Rifts: Promise of Power,8.0,48.0
Z.H.P. Unlosing Ranger vs Darkdeath Evilman,8.0,48.0
Parasite Eve,7.9,48.0
Kingdom Hearts: Birth by Sleep,7.9,48.0
Dragon Age II,7.9,48.0
The Lord of the Rings: The Third Age,7.9,48.0
Fallout 3: Broken Steel,7.9,48.0
Neverwinter Nights: Shadows of Undrentide,7.9,48.0
Parasite Eve,7.9,48.0
Xenogears,7.8,48.0
Legend of Mana,7.8,48.0
Atelier Totori: The Adventurer of Arland,7.8,48.0
Threads of Fate,7.8,48.0
Jade Empire: Special Edition,7.8,48.0
Beyond Oasis,7.8,48.0
Fallout 3: Broken Steel,7.8,48.0
Final Fantasy: Crystal Chronicles,7.7,48.0
.hack//Infection Part 1,7.7,48.0
Dragon Age II,7.7,48.0
Final Fantasy Crystal Chronicles: Echoes of Time,7.7,48.0
Harvest Moon: Another Wonderful Life,7.7,48.0
Pocket Kingdom: Own the World,7.7,48.0
The Elder Scrolls III: Tribunal,7.7,48.0
Breath of Fire III,7.6,48.0
Ys Seven,7.6,48.0
Shin Megami Tensei: Persona,7.6,48.0
Phantom Brave: We Meet Again,7.6,48.0
Ys Seven,7.6,48.0
Final Fantasy V,7.5,48.0
.hack//Mutation Part 2,7.5,48.0
Xenoblade Chronicles 2: Torna ~ The Golden Country,7.5,48.0
Baten Kaitos Origins,7.5,48.0
Shin Megami Tensei: Persona,7.5,48.0
Wizardry: Labyrinth of Lost Souls,7.5,48.0
Parasite Eve II,7.4,48.0
SaGa Frontier 2,7.4,48.0
Phantasy Star Portable 2,7.4,48.0
Final Fantasy Anniversary Edition,7.4,48.0
The World Ends with You: Final Remix,7.4,48.0
Spectrobes: Origins,7.4,48.0
Shiren the Wanderer,7.4,48.0
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs the Soulless Army,7.4,48.0
Phantasy Star Online Episode III: C.A.R.D. Revolution,7.4,48.0
Gurumin: A Monstrous Adventure,7.4,48.0
Gurumin: A Monstrous Adventure,7.4,48.0
Phantasy Star Portable 2,7.4,48.0
Final Fantasy XI: Chains of Promathia,7.3,48.0
Lost Kingdoms,7.3,48.0
The Last Remnant,7.3,48.0
Fallout 3: Broken Steel,7.3,48.0
Fallout 3: Point Lookout,7.3,48.0
Neutopia,7.3,48.0
Ar tonelico 2: Melody of Metafalica,7.2,48.0
Atelier Iris: Eternal Mana,7.2,48.0
Mega Man X: Command Mission,7.2,48.0
Phantom Brave: The Hermuda Triangle,7.2,48.0
Steambot Chronicles,7.2,48.0
Phantasy Star Portable,7.1,48.0
.hack//Outbreak Part 3,7.1,48.0
Pokemon Colosseum,7.0,48.0
Monster Hunter Freedom,7.0,48.0
Tales of the World: Radiant Mythology,7.0,48.0
Shin Megami Tensei: Persona 2: Innocent Sin,7.0,48.0
Hybrid Heaven,7.0,48.0
Ar tonelico Qoga: Knell of Ar Ciel,7.0,48.0
Record of Agarest War,7.0,48.0
The Legend of Heroes: Trails of Cold Steel III,7.0,48.0
Ar tonelico: Melody of Elemia,7.0,48.0
Albert Odyssey: Legend of Eldean,7.0,48.0
Dragon Age Origins: Leliana's Song,7.0,48.0
Dragon Age Origins: Leliana's Song,7.0,48.0
Dragon Age Origins: Leliana's Song,7.0,48.0
Neverwinter Nights: Kingmaker,7.0,48.0
Phantasy Star II,7.0,48.0
Record of Agarest War,7.0,48.0
Record of Agarest War,7.0,48.0
Shin Megami Tensei: Persona 2: Innocent Sin,7.0,48.0
Pokemon XD: Gale of Darkness,6.9,48.0
Final Fantasy Crystal Chronicles: Echoes of Time,6.9,48.0
Enchanted Arms,6.9,48.0
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",6.9,48.0
